ProductID,Product_name,Month,Stock_level
P102,Product 102,2024-10-01,785
P103,Product 103,2024-10-01,322
P104,Product 104,2024-10-01,290
P105,Product 105,2024-10-01,228
P106,Product 106,2024-10-01,285
P107,Product 107,2024-10-01,73
P108,Product 108,2024-10-01,27
P109,Product 109,2024-10-01,196
P110,Product 110,2024-10-01,117
P111,Product 111,2024-10-01,620
P112,Product 112,2024-10-01,334
P113,Product 113,2024-10-01,182
P114,Product 114,2024-10-01,121
P115,Product 115,2024-10-01,117
P116,Product 116,2024-10-01,530
P117,Product 117,2024-10-01,193
P118,Product 118,2024-10-01,93
P119,Product 119,2024-10-01,137
P120,Product 120,2024-10-01,39
P121,Product 121,2024-10-01,343
P122,Product 122,2024-10-01,38
P123,Product 123,2024-10-01,70
P124,Product 124,2024-10-01,202
P125,Product 125,2024-10-01,48
P126,Product 126,2024-10-01,150
P127,Product 127,2024-10-01,329
P128,Product 128,2024-10-01,526
P129,Product 129,2024-10-01,278
P130,Product 130,2024-10-01,71
P131,Product 131,2024-10-01,379
P132,Product 132,2024-10-01,19
P133,Product 133,2024-10-01,332
P134,Product 134,2024-10-01,151
P135,Product 135,2024-10-01,128
P136,Product 136,2024-10-01,488
P137,Product 137,2024-10-01,310
P138,Product 138,2024-10-01,766
P139,Product 139,2024-10-01,65
P140,Product 140,2024-10-01,46
P141,Product 141,2024-10-01,112
P142,Product 142,2024-10-01,758
P143,Product 143,2024-10-01,395
P144,Product 144,2024-10-01,245
P145,Product 145,2024-10-01,82
P146,Product 146,2024-10-01,134
P147,Product 147,2024-10-01,209
P148,Product 148,2024-10-01,95
P149,Product 149,2024-10-01,139
P150,Product 150,2024-10-01,595
P151,Product 151,2024-10-01,78
P152,Product 152,2024-10-01,109
P153,Product 153,2024-10-01,1039
P154,Product 154,2024-10-01,66
P155,Product 155,2024-10-01,919
P156,Product 156,2024-10-01,146
P157,Product 157,2024-10-01,980
P158,Product 158,2024-10-01,35
P159,Product 159,2024-10-01,624
P160,Product 160,2024-10-01,137
P161,Product 161,2024-10-01,59
P162,Product 162,2024-10-01,94
P163,Product 163,2024-10-01,2905
P164,Product 164,2024-10-01,360
P165,Product 165,2024-10-01,360
P166,Product 166,2024-10-01,59
P167,Product 167,2024-10-01,209
P168,Product 168,2024-10-01,189
P169,Product 169,2024-10-01,52
P170,Product 170,2024-10-01,374
P171,Product 171,2024-10-01,246
P172,Product 172,2024-10-01,669
P173,Product 173,2024-10-01,477
P174,Product 174,2024-10-01,95
P175,Product 175,2024-10-01,24
P176,Product 176,2024-10-01,222
P177,Product 177,2024-10-01,431
P178,Product 178,2024-10-01,154
P179,Product 179,2024-10-01,141
P180,Product 180,2024-10-01,92
P181,Product 181,2024-10-01,247
P182,Product 182,2024-10-01,133
P183,Product 183,2024-10-01,125
P184,Product 184,2024-10-01,811
P185,Product 185,2024-10-01,117
P186,Product 186,2024-10-01,21
P187,Product 187,2024-10-01,0
P188,Product 188,2024-10-01,85
P189,Product 189,2024-10-01,55
P190,Product 190,2024-10-01,584
P191,Product 191,2024-10-01,691
P192,Product 192,2024-10-01,1176
P193,Product 193,2024-10-01,277
P194,Product 194,2024-10-01,519
P195,Product 195,2024-10-01,248
P196,Product 196,2024-10-01,213
P197,Product 197,2024-10-01,1084
P198,Product 198,2024-10-01,13
P199,Product 199,2024-10-01,458
P200,Product 200,2024-10-01,46
P201,Product 201,2024-10-01,93
P202,Product 202,2024-10-01,130
P203,Product 203,2024-10-01,60
P204,Product 204,2024-10-01,29
P205,Product 205,2024-10-01,73
P206,Product 206,2024-10-01,81
P207,Product 207,2024-10-01,181
P208,Product 208,2024-10-01,196
P209,Product 209,2024-10-01,581
P210,Product 210,2024-10-01,268
P211,Product 211,2024-10-01,97
P212,Product 212,2024-10-01,273
P213,Product 213,2024-10-01,200
P214,Product 214,2024-10-01,37
P215,Product 215,2024-10-01,126
P216,Product 216,2024-10-01,341
P217,Product 217,2024-10-01,118
P218,Product 218,2024-10-01,92
P219,Product 219,2024-10-01,18
P220,Product 220,2024-10-01,218
P221,Product 221,2024-10-01,543
P222,Product 222,2024-10-01,67
P223,Product 223,2024-10-01,393
P224,Product 224,2024-10-01,134
P225,Product 225,2024-10-01,103
P226,Product 226,2024-10-01,124
P227,Product 227,2024-10-01,128
P228,Product 228,2024-10-01,1258
P229,Product 229,2024-10-01,210
P230,Product 230,2024-10-01,86
P231,Product 231,2024-10-01,44
P232,Product 232,2024-10-01,354
P233,Product 233,2024-10-01,63
P234,Product 234,2024-10-01,241
P235,Product 235,2024-10-01,900
P236,Product 236,2024-10-01,54
P237,Product 237,2024-10-01,114
P238,Product 238,2024-10-01,192
P239,Product 239,2024-10-01,1355
P240,Product 240,2024-10-01,62
P241,Product 241,2024-10-01,235
P242,Product 242,2024-10-01,2349
P243,Product 243,2024-10-01,128
P244,Product 244,2024-10-01,57
P245,Product 245,2024-10-01,281
P246,Product 246,2024-10-01,324
P247,Product 247,2024-10-01,153
P248,Product 248,2024-10-01,731
P249,Product 249,2024-10-01,295
P250,Product 250,2024-10-01,111
P001,Product 001,2024-11-01,303
P002,Product 002,2024-11-01,31
P003,Product 003,2024-11-01,105
P004,Product 004,2024-11-01,78
P005,Product 005,2024-11-01,48
P006,Product 006,2024-11-01,286
P007,Product 007,2024-11-01,0
P008,Product 008,2024-11-01,1294
P009,Product 009,2024-11-01,989
P010,Product 010,2024-11-01,67
P011,Product 011,2024-11-01,270
P012,Product 012,2024-11-01,444
P013,Product 013,2024-11-01,1006
P014,Product 014,2024-11-01,124
P015,Product 015,2024-11-01,43
P016,Product 016,2024-11-01,466
P017,Product 017,2024-11-01,44
P018,Product 018,2024-11-01,56
P019,Product 019,2024-11-01,217
P020,Product 020,2024-11-01,570
P021,Product 021,2024-11-01,63
P022,Product 022,2024-11-01,103
P023,Product 023,2024-11-01,24
P024,Product 024,2024-11-01,47
P025,Product 025,2024-11-01,202
P026,Product 026,2024-11-01,188
P027,Product 027,2024-11-01,262
P028,Product 028,2024-11-01,374
P029,Product 029,2024-11-01,301
P030,Product 030,2024-11-01,29
P031,Product 031,2024-11-01,202
P032,Product 032,2024-11-01,32
P033,Product 033,2024-11-01,50
P034,Product 034,2024-11-01,863
P035,Product 035,2024-11-01,541
P036,Product 036,2024-11-01,28
P037,Product 037,2024-11-01,515
P038,Product 038,2024-11-01,83
P039,Product 039,2024-11-01,76
P040,Product 040,2024-11-01,392
P041,Product 041,2024-11-01,336
P042,Product 042,2024-11-01,649
P043,Product 043,2024-11-01,47
P044,Product 044,2024-11-01,233
P045,Product 045,2024-11-01,28
P046,Product 046,2024-11-01,443
P047,Product 047,2024-11-01,733
P048,Product 048,2024-11-01,225
P049,Product 049,2024-11-01,336
P050,Product 050,2024-11-01,195
P051,Product 051,2024-11-01,181
P052,Product 052,2024-11-01,362
P053,Product 053,2024-11-01,123
P054,Product 054,2024-11-01,678
P055,Product 055,2024-11-01,609
P056,Product 056,2024-11-01,2009
P057,Product 057,2024-11-01,179
P058,Product 058,2024-11-01,139
P059,Product 059,2024-11-01,136
P060,Product 060,2024-11-01,876
P061,Product 061,2024-11-01,288
P062,Product 062,2024-11-01,129
P063,Product 063,2024-11-01,1058
P064,Product 064,2024-11-01,535
P065,Product 065,2024-11-01,256
P066,Product 066,2024-11-01,1063
P067,Product 067,2024-11-01,480
P068,Product 068,2024-11-01,1079
P069,Product 069,2024-11-01,161
P070,Product 070,2024-11-01,956
P071,Product 071,2024-11-01,339
P072,Product 072,2024-11-01,1
P073,Product 073,2024-11-01,395
P074,Product 074,2024-11-01,180
P075,Product 075,2024-11-01,40
P076,Product 076,2024-11-01,861
P077,Product 077,2024-11-01,101
P078,Product 078,2024-11-01,29
P079,Product 079,2024-11-01,11
P080,Product 080,2024-11-01,589
P081,Product 081,2024-11-01,127
P082,Product 082,2024-11-01,682
P083,Product 083,2024-11-01,921
P084,Product 084,2024-11-01,405
P085,Product 085,2024-11-01,207
P086,Product 086,2024-11-01,672
P087,Product 087,2024-11-01,111
P088,Product 088,2024-11-01,252
P089,Product 089,2024-11-01,30
P090,Product 090,2024-11-01,34
P091,Product 091,2024-11-01,418
P092,Product 092,2024-11-01,0
P093,Product 093,2024-11-01,25
P094,Product 094,2024-11-01,40
P095,Product 095,2024-11-01,440
P096,Product 096,2024-11-01,69
P097,Product 097,2024-11-01,208
P098,Product 098,2024-11-01,379
P099,Product 099,2024-11-01,451
P100,Product 100,2024-11-01,286
P101,Product 101,2024-11-01,22
P102,Product 102,2024-11-01,738
P103,Product 103,2024-11-01,157
P104,Product 104,2024-11-01,169
P105,Product 105,2024-11-01,198
P106,Product 106,2024-11-01,246
P107,Product 107,2024-11-01,43
P108,Product 108,2024-11-01,431
P109,Product 109,2024-11-01,109
P110,Product 110,2024-11-01,59
P111,Product 111,2024-11-01,383
P112,Product 112,2024-11-01,292
P113,Product 113,2024-11-01,148
P114,Product 114,2024-11-01,835
P115,Product 115,2024-11-01,32
P116,Product 116,2024-11-01,451
P117,Product 117,2024-11-01,109
P118,Product 118,2024-11-01,573
P119,Product 119,2024-11-01,106
P120,Product 120,2024-11-01,190
P121,Product 121,2024-11-01,281
P122,Product 122,2024-11-01,450
P123,Product 123,2024-11-01,258
P124,Product 124,2024-11-01,133
P125,Product 125,2024-11-01,719
P126,Product 126,2024-11-01,111
P127,Product 127,2024-11-01,252
P128,Product 128,2024-11-01,431
P129,Product 129,2024-11-01,147
P130,Product 130,2024-11-01,44
P131,Product 131,2024-11-01,282
P132,Product 132,2024-11-01,656
P133,Product 133,2024-11-01,179
P134,Product 134,2024-11-01,1397
P135,Product 135,2024-11-01,913
P136,Product 136,2024-11-01,430
P137,Product 137,2024-11-01,234
P138,Product 138,2024-11-01,615
P139,Product 139,2024-11-01,34
P140,Product 140,2024-11-01,9
P141,Product 141,2024-11-01,46
P142,Product 142,2024-11-01,621
P143,Product 143,2024-11-01,366
P144,Product 144,2024-11-01,74
P145,Product 145,2024-11-01,51
P146,Product 146,2024-11-01,108
P147,Product 147,2024-11-01,145
P148,Product 148,2024-11-01,907
P149,Product 149,2024-11-01,73
P150,Product 150,2024-11-01,520
P151,Product 151,2024-11-01,4
P152,Product 152,2024-11-01,80
P153,Product 153,2024-11-01,875
P154,Product 154,2024-11-01,11
P155,Product 155,2024-11-01,722
P156,Product 156,2024-11-01,72
P157,Product 157,2024-11-01,853
P158,Product 158,2024-11-01,213
P159,Product 159,2024-11-01,546
P160,Product 160,2024-11-01,67
P161,Product 161,2024-11-01,28
P162,Product 162,2024-11-01,342
P163,Product 163,2024-11-01,2774
P164,Product 164,2024-11-01,236
P165,Product 165,2024-11-01,328
P166,Product 166,2024-11-01,555
P167,Product 167,2024-11-01,124
P168,Product 168,2024-11-01,65
P169,Product 169,2024-11-01,538
P170,Product 170,2024-11-01,327
P171,Product 171,2024-11-01,102
P172,Product 172,2024-11-01,600
P173,Product 173,2024-11-01,161
P174,Product 174,2024-11-01,0
P175,Product 175,2024-11-01,453
P176,Product 176,2024-11-01,146
P177,Product 177,2024-11-01,207
P178,Product 178,2024-11-01,78
P179,Product 179,2024-11-01,80
P180,Product 180,2024-11-01,50
P181,Product 181,2024-11-01,133
P182,Product 182,2024-11-01,36
P183,Product 183,2024-11-01,75
P184,Product 184,2024-11-01,728
P185,Product 185,2024-11-01,45
P186,Product 186,2024-11-01,199
P187,Product 187,2024-11-01,685
P188,Product 188,2024-11-01,1108
P189,Product 189,2024-11-01,1756
P190,Product 190,2024-11-01,514
P191,Product 191,2024-11-01,613
P192,Product 192,2024-11-01,1055
P193,Product 193,2024-11-01,212
P194,Product 194,2024-11-01,427
P195,Product 195,2024-11-01,190
P196,Product 196,2024-11-01,176
P197,Product 197,2024-11-01,696
P198,Product 198,2024-11-01,146
P199,Product 199,2024-11-01,352
P200,Product 200,2024-11-01,339
P201,Product 201,2024-11-01,550
P202,Product 202,2024-11-01,65
P203,Product 203,2024-11-01,486
P204,Product 204,2024-11-01,531
P205,Product 205,2024-11-01,1243
P206,Product 206,2024-11-01,39
P207,Product 207,2024-11-01,78
P208,Product 208,2024-11-01,149
P209,Product 209,2024-11-01,511
P210,Product 210,2024-11-01,0
P211,Product 211,2024-11-01,656
P212,Product 212,2024-11-01,241
P213,Product 213,2024-11-01,100
P214,Product 214,2024-11-01,651
P215,Product 215,2024-11-01,79
P216,Product 216,2024-11-01,231
P217,Product 217,2024-11-01,61
P218,Product 218,2024-11-01,32
P219,Product 219,2024-11-01,452
P220,Product 220,2024-11-01,122
P221,Product 221,2024-11-01,463
P222,Product 222,2024-11-01,344
P223,Product 223,2024-11-01,336
P224,Product 224,2024-11-01,106
P225,Product 225,2024-11-01,73
P226,Product 226,2024-11-01,86
P227,Product 227,2024-11-01,50
P228,Product 228,2024-11-01,1037
P229,Product 229,2024-11-01,159
P230,Product 230,2024-11-01,25
P231,Product 231,2024-11-01,22
P232,Product 232,2024-11-01,271
P233,Product 233,2024-11-01,41
P234,Product 234,2024-11-01,199
P235,Product 235,2024-11-01,731
P236,Product 236,2024-11-01,27
P237,Product 237,2024-11-01,24
P238,Product 238,2024-11-01,65
P239,Product 239,2024-11-01,1191
P240,Product 240,2024-11-01,25
P241,Product 241,2024-11-01,184
P242,Product 242,2024-11-01,2121
P243,Product 243,2024-11-01,86
P244,Product 244,2024-11-01,377
P245,Product 245,2024-11-01,237
P246,Product 246,2024-11-01,287
P247,Product 247,2024-11-01,0
P248,Product 248,2024-11-01,645
P249,Product 249,2024-11-01,196
P250,Product 250,2024-11-01,73
P001,Product 001,2024-12-01,256
P002,Product 002,2024-12-01,2
P003,Product 003,2024-12-01,33
P004,Product 004,2024-12-01,682
P005,Product 005,2024-12-01,19
P006,Product 006,2024-12-01,210
P007,Product 007,2024-12-01,530
P008,Product 008,2024-12-01,1173
P009,Product 009,2024-12-01,917
P010,Product 010,2024-12-01,295
P011,Product 011,2024-12-01,233
P012,Product 012,2024-12-01,341
P013,Product 013,2024-12-01,914
P014,Product 014,2024-12-01,91
P015,Product 015,2024-12-01,808
P016,Product 016,2024-12-01,398
P017,Product 017,2024-12-01,198
P018,Product 018,2024-12-01,27
P019,Product 019,2024-12-01,186
P020,Product 020,2024-12-01,385
P021,Product 021,2024-12-01,13
P022,Product 022,2024-12-01,65
P023,Product 023,2024-12-01,197
P024,Product 024,2024-12-01,184
P025,Product 025,2024-12-01,136
P026,Product 026,2024-12-01,35
P027,Product 027,2024-12-01,214
P028,Product 028,2024-12-01,299
P029,Product 029,2024-12-01,271
P030,Product 030,2024-12-01,690
P031,Product 031,2024-12-01,0
P032,Product 032,2024-12-01,139
P033,Product 033,2024-12-01,983
P034,Product 034,2024-12-01,738
P035,Product 035,2024-12-01,464
P036,Product 036,2024-12-01,127
P037,Product 037,2024-12-01,380
P038,Product 038,2024-12-01,0
P039,Product 039,2024-12-01,941
P040,Product 040,2024-12-01,339
P041,Product 041,2024-12-01,273
P042,Product 042,2024-12-01,559
P043,Product 043,2024-12-01,1058
P044,Product 044,2024-12-01,119
P045,Product 045,2024-12-01,197
P046,Product 046,2024-12-01,360
P047,Product 047,2024-12-01,361
P048,Product 048,2024-12-01,169
P049,Product 049,2024-12-01,265
P050,Product 050,2024-12-01,154
P051,Product 051,2024-12-01,151
P052,Product 052,2024-12-01,325
P053,Product 053,2024-12-01,73
P054,Product 054,2024-12-01,588
P055,Product 055,2024-12-01,549
P056,Product 056,2024-12-01,1838
P057,Product 057,2024-12-01,109
P058,Product 058,2024-12-01,449
P059,Product 059,2024-12-01,40
P060,Product 060,2024-12-01,727
P061,Product 061,2024-12-01,252
P062,Product 062,2024-12-01,79
P063,Product 063,2024-12-01,934
P064,Product 064,2024-12-01,468
P065,Product 065,2024-12-01,119
P066,Product 066,2024-12-01,972
P067,Product 067,2024-12-01,377
P068,Product 068,2024-12-01,970
P069,Product 069,2024-12-01,50
P070,Product 070,2024-12-01,753
P071,Product 071,2024-12-01,237
P072,Product 072,2024-12-01,640
P073,Product 073,2024-12-01,34
P074,Product 074,2024-12-01,130
P075,Product 075,2024-12-01,197
P076,Product 076,2024-12-01,761
P077,Product 077,2024-12-01,59
P078,Product 078,2024-12-01,100
P079,Product 079,2024-12-01,270
P080,Product 080,2024-12-01,535
P081,Product 081,2024-12-01,89
P082,Product 082,2024-12-01,419
P083,Product 083,2024-12-01,821
P084,Product 084,2024-12-01,191
P085,Product 085,2024-12-01,91
P086,Product 086,2024-12-01,534
P087,Product 087,2024-12-01,925
P088,Product 088,2024-12-01,204
P089,Product 089,2024-12-01,117
P090,Product 090,2024-12-01,291
P091,Product 091,2024-12-01,358
P092,Product 092,2024-12-01,519
P093,Product 093,2024-12-01,216
P094,Product 094,2024-12-01,347
P095,Product 095,2024-12-01,331
P096,Product 096,2024-12-01,284
P097,Product 097,2024-12-01,145
P098,Product 098,2024-12-01,317
P099,Product 099,2024-12-01,384
P100,Product 100,2024-12-01,263
P101,Product 101,2024-12-01,414
P102,Product 102,2024-12-01,647
P103,Product 103,2024-12-01,0
P104,Product 104,2024-12-01,715
P105,Product 105,2024-12-01,162
P106,Product 106,2024-12-01,202
P107,Product 107,2024-12-01,17
P108,Product 108,2024-12-01,387
P109,Product 109,2024-12-01,54
P110,Product 110,2024-12-01,233
P111,Product 111,2024-12-01,158
P112,Product 112,2024-12-01,243
P113,Product 113,2024-12-01,109
P114,Product 114,2024-12-01,762
P115,Product 115,2024-12-01,459
P116,Product 116,2024-12-01,380
P117,Product 117,2024-12-01,45
P118,Product 118,2024-12-01,479
P119,Product 119,2024-12-01,80
P120,Product 120,2024-12-01,138
P121,Product 121,2024-12-01,190
P122,Product 122,2024-12-01,382
P123,Product 123,2024-12-01,181
P124,Product 124,2024-12-01,64
P125,Product 125,2024-12-01,591
P126,Product 126,2024-12-01,58
P127,Product 127,2024-12-01,90
P128,Product 128,2024-12-01,320
P129,Product 129,2024-12-01,46
P130,Product 130,2024-12-01,15
P131,Product 131,2024-12-01,188
P132,Product 132,2024-12-01,554
P133,Product 133,2024-12-01,44
P134,Product 134,2024-12-01,1149
P135,Product 135,2024-12-01,656
P136,Product 136,2024-12-01,358
P137,Product 137,2024-12-01,164
P138,Product 138,2024-12-01,550
P139,Product 139,2024-12-01,160
P140,Product 140,2024-12-01,116
P141,Product 141,2024-12-01,225
P142,Product 142,2024-12-01,482
P143,Product 143,2024-12-01,314
P144,Product 144,2024-12-01,1235
P145,Product 145,2024-12-01,15
P146,Product 146,2024-12-01,88
P147,Product 147,2024-12-01,83
P148,Product 148,2024-12-01,790
P149,Product 149,2024-12-01,10
P150,Product 150,2024-12-01,364
P151,Product 151,2024-12-01,332
P152,Product 152,2024-12-01,54
P153,Product 153,2024-12-01,701
P154,Product 154,2024-12-01,185
P155,Product 155,2024-12-01,623
P156,Product 156,2024-12-01,312
